"snsname","snshandle","datetime","text","likes","comments","shares","postlink"
"Scottish National Party (SNP)","theSNP","2021-03-27 19:39:16 CET","🇬🇧 More nuclear weapons. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Leading the way on children's rights. 🇬🇧 More welfare cuts. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Bold action to tackle child poverty. 🇬🇧 Empty applause for NHS staff. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 A proper pay rise of at least 4%. 🗳️ On May 6, let's put Scotland's future firmly in Scotland's hands - not those of Boris Johnson.",1985,1087,382,"https://www.facebook.com/77249349077/posts/10159360188279078"
"Scottish National Party (SNP)","theSNP","2021-03-27 12:40:53 CET","We wish you a safe, healthy and happy #Passover. To all of our Jewish communities here in Scotland and around the world, #ChagSameach!",821,468,101,"https://www.facebook.com/77249349077/posts/10159359430924078"
"Scottish National Party (SNP)","theSNP","2021-03-26 21:49:15 CET","We're delivering a healthier Scotland: ⬆️ At least 4% pay rise for NHS workers 💛 Introducing a National Care Service 🏥 Record high health funding 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Most GPs per head in the UK 🧑‍⚕️ 19,500 more NHS staff under the SNP On May 6, #BothVotesSNP to protect and strengthen our NHS.",1005,781,885,"https://www.facebook.com/77249349077/posts/10159358102289078"
"Scottish National Party (SNP)","theSNP","2021-03-26 19:49:30 CET","🗳 If re-elected, the SNP will deliver a National Care Service for Scotland which would: 👨‍🦳 Abolish charges for non-residential care, supporting people’s right to independent living. 💷 Introduce a National Wage for carers, better reflecting the value of their work. #BothVotesSNP",2537,911,1719,"https://www.facebook.com/77249349077/posts/10159357885604078"
"Scottish National Party (SNP)","theSNP","2021-03-26 17:31:06 CET","👇 Great result, another #SNPGain",1552,409,62,"https://www.facebook.com/77249349077/posts/10159357636719078"
"Scottish National Party (SNP)","theSNP","2021-03-26 16:28:43 CET","🏡 Everybody deserves a safe, affordable place to call home. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 We'll deliver 100,000 more affordable homes across Scotland, on top of the 96,750 already delivered under the SNP. 🗳 On May 6, make it #BothVotesSNP to re-elect Nicola Sturgeon as First Minister and build a better, fairer recovery.",1020,341,175,"https://www.facebook.com/77249349077/posts/10159357506229078"
"Scottish National Party (SNP)","theSNP","2021-03-26 16:01:25 CET","🗳 On May 6, make it #BothVotesSNP to re-elect Nicola Sturgeon, secure #indyref2 and put Scotland's future in Scotland's hands. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Together, we can achieve a truly better, greener and fairer future with independence.",1413,655,580,"https://www.facebook.com/77249349077/posts/10159357451889078"
"Scottish National Party (SNP)","theSNP","2021-03-26 14:38:09 CET","🏡 The SNP Government has already delivered over 96,500 affordable homes across Scotland. 🏘 If re-elected, we're ramping up our ambition to deliver 100,000 more - with at least 70% for social rent. 🗳 Make it #BothVotesSNP on May 6 for a progressive government and Scotland's recovery in Scotland's hands.",1234,560,275,"https://www.facebook.com/77249349077/posts/10159357294264078"
"Scottish National Party (SNP)","theSNP","2021-03-26 13:40:49 CET","📣 Watch Nicola Sturgeon’s speech to COSLA conference. 🏡 If re-elected, the SNP will deliver 100,000 affordable homes over the next decade - with at least 70% for social rent. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Put Scotland’s recovery in Scotland’s hands. Make it #BothVotesSNP on May 6.",2340,1708,770,"https://www.facebook.com/77249349077/posts/812186736063899"
"Scottish National Party (SNP)","theSNP","2021-03-26 13:23:32 CET","📣 Watch Nicola Sturgeon’s speech to COSLA conference. 🏡 If re-elected, the SNP will deliver 100,000 affordable homes over the next decade - with at least 70% for social rent. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Put Scotland’s recovery in Scotland’s hands. Make it #BothVotesSNP on May 6.",874,628,87,"https://www.facebook.com/77249349077/posts/10159357172679078"
"Scottish National Party (SNP)","theSNP","2021-03-25 20:20:34 CET","🚑 The SNP Scottish Government is offering more than 154,000 NHS staff a pay rise of at least 4%, while Boris Johnson chose to offer NHS staff in England a miserly 1%. 📣 Nicola Sturgeon: “Politics is about choices, and the SNP chooses to back our NHS.” 🗳 On May 6, make it #BothVotesSNP.",3119,1873,1021,"https://www.facebook.com/77249349077/posts/10159355541749078"
"Scottish National Party (SNP)","theSNP","2021-03-25 18:39:44 CET","🏴󠁧󠁢󠁳󠁣󠁴󠁿 Let's put Scotland's recovery firmly in Scotland's hands - not Boris Johnson's. 📮 In this crucial election, voting by post is the safest way. 1️⃣ Register to vote: registertovote.scot 2️⃣ Apply for a postal vote: snp.org/postal-vote:=:https://www.snp.org/postal-vote/ 3️⃣ On May 6, #BothVotesSNP",675,492,96,"https://www.facebook.com/77249349077/posts/10159355338739078"
"Scottish National Party (SNP)","theSNP","2021-03-25 15:07:36 CET","🏥 Our NHS staff deserve more than applause - 1% is not enough. That's why the SNP Scottish Government have offered at least a 4% pay rise to over 154,000 staff. 🤝 Frontline nurses see an average increase of £1200. 🗳 #BothVotesSNP on May 6 to put Scotland’s recovery in Scotland’s hands, not those of Boris Johnson.",2190,1170,359,"https://www.facebook.com/77249349077/posts/10159354975694078"
"Scottish National Party (SNP)","theSNP","2021-03-25 09:44:06 CET","📣 Nicola Sturgeon: ""With independence, we’ll have a recovery made in Scotland and we’ll have the powers needed to build a fairer and more prosperous country."" 🗳 For a progressive SNP government and #indyref2, make it #BothVotesSNP on May 6.",3870,1591,510,"https://www.facebook.com/77249349077/posts/10159354519249078"
"Scottish National Party (SNP)","theSNP","2021-03-24 22:59:41 CET","👇 Our NHS staff deserve more than applause for their heroics over the past year. Therefore the Scottish Government is offering our NHS staff a significant wage rise.",6936,1573,1556,"https://www.facebook.com/77249349077/posts/10159353534894078"
"Scottish National Party (SNP)","theSNP","2021-03-24 21:10:24 CET","🏃‍♀️ Instead of running in an election, Baroness Ruth Davidson is running away to the House of Lords. 🤷 Scotland hasn't voted Tory for 62 years - so it's no wonder Tories try to escape democracy. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 On May 6, make it #BothVotesSNP to put Scotland's future in Scotland's hands.",2780,1800,690,"https://www.facebook.com/77249349077/posts/10159353293654078"
"Scottish National Party (SNP)","theSNP","2021-03-24 19:55:14 CET","💛 To all SNP MSPs retiring as this Scottish Parliament term comes to an end: thank you. Aileen Campbell Bruce Crawford Roseanna Cunningham Linda Fabiani Jeane Freeman Richard Lyle Angus MacDonald Alex Neil Gil Paterson Gail Ross Michael Russell Stewart Stevenson Maureen Watt Sandra White",1723,480,139,"https://www.facebook.com/77249349077/posts/10159353085889078"
"Scottish National Party (SNP)","theSNP","2021-03-24 19:30:46 CET","🎓 We've abolished tuition fees and we will always keep education free. 📣 Nicola Sturgeon: “As long as I’m First Minister, there will be no tuition fees in Scotland.” 🗳️ On May 6, make it #BothVotesSNP to re-elect Nicola Sturgeon and a progressive SNP government.",1646,472,488,"https://www.facebook.com/77249349077/posts/10159353031719078"
"Scottish National Party (SNP)","theSNP","2021-03-24 14:37:12 CET","❌ The Scottish Tories have no interest in democracy in Scotland. Baroness Davidson is fleeing to the House of Lords and Douglas Ross is too feart to stand in a constituency. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Only the SNP are standing up for Scotland's right to choose our own future and make sure that Scotland's recovery is in Scotland's hands - not Boris Johnson's.",2617,1438,957,"https://www.facebook.com/77249349077/posts/10159352508059078"
"Scottish National Party (SNP)","theSNP","2021-03-24 14:08:22 CET","💉 Over 2,249,612 people in Scotland have now received a first dose of the COVID vaccine. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 We’re on track to vaccinate all JCVI priority groups by mid-April. 🔎 By the end of today, we're on track to have vaccinated more than half of the adult population.",766,469,78,"https://www.facebook.com/77249349077/posts/10159352465484078"
"Scottish National Party (SNP)","theSNP","2021-03-23 20:20:01 CET","❤️ On the anniversary of lockdown, Nicola Sturgeon reflected on the compassion and love shown by so many. 👏 The First Minister’s message to children across Scotland: “You have been truly magnificent during these strange and worrying times.”",694,355,150,"https://www.facebook.com/77249349077/posts/10159351101274078"
"Scottish National Party (SNP)","theSNP","2021-03-23 17:11:37 CET","🏴󠁧󠁢󠁳󠁣󠁴󠁿 The Scottish Parliament has voted to give its backing to First Minister Nicola Sturgeon. 🗳 Make it #BothVotesSNP on May 6 to re-elect Nicola Sturgeon as First Minister, and put Scotland's recovery in Scotland's hands.",8218,2325,1284,"https://www.facebook.com/77249349077/posts/10159350753354078"
"Scottish National Party (SNP)","theSNP","2021-03-23 14:52:32 CET","🗓 In 44 days, we have a crucial choice. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Do we want Scotland's future in Scotland's hands, or Boris Johnson's? 🔑 The key to securing a better, fairer, independent future for Scotland is #BothVotesSNP. 🔎 Here's why #BothVotesSNP really matters: https://snp.org/bothvotessnp/",1187,434,469,"https://www.facebook.com/77249349077/posts/10159350508454078"
"Scottish National Party (SNP)","theSNP","2021-03-23 12:54:56 CET","🕯️ Today, we mark one year since the first COVID lockdown and remember all those who lost their lives and their loved ones. 📣 Nicola Sturgeon: ""None of us will ever forget this past year, which has been like no other.""",1666,699,124,"https://www.facebook.com/77249349077/posts/10159350229399078"
"Scottish National Party (SNP)","theSNP","2021-03-22 18:11:19 CET","🗳 45 days until the most important election in Scotland's history. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Let's put Scotland's future in Scotland's hands. 👇 Join us today and on May 6, make it #BothVotesSNP to re-elect Nicola Sturgeon as First Minister and secure #indyref2.",4411,1501,543,"https://www.facebook.com/77249349077/posts/10159348663829078"
"Scottish National Party (SNP)","theSNP","2021-03-22 15:57:08 CET","The SNP Scottish Government has published the Bill to hold #indyref2. ⏰ Scottish Parliament - not Westminster - will choose the timing. 🗳 Question: ""Should Scotland be an independent country?"" Yes/No ✋🏽 Over-16s, foreign nationals and refugees will have the vote. Let's make it #BothVotesSNP on May 6 and move forward to independence.",3085,1199,617,"https://www.facebook.com/77249349077/posts/10159348456689078"
"Scottish National Party (SNP)","theSNP","2021-03-22 13:07:02 CET","What future do we choose? 🎓 Free tuition 🖐️ Votes at 16 🏥 Record NHS funding 🌍 World-leading climate action or: ❌ Tory governments we don't vote for ❌ Boris Johnson's Brexit Britain ❌ Endless austerity cuts On May 6, let's make it #BothVotesSNP for #indyref2.",2339,954,1369,"https://www.facebook.com/77249349077/posts/869551253838702"
"Scottish National Party (SNP)","theSNP","2021-03-22 12:47:56 CET","What future do we choose? 🎓 Free tuition 🖐️ Votes at 16 🏥 Record NHS funding 🌍 World-leading climate action or: ❌ Tory governments we don't vote for ❌ Boris Johnson's Brexit Britain ❌ Endless austerity cuts On May 6, let's make it #BothVotesSNP for #indyref2.",639,356,95,"https://www.facebook.com/77249349077/posts/10159348169084078"
"Scottish National Party (SNP)","theSNP","2021-03-21 18:19:04 CET","📢 Shona Robison MSP: “I put my faith in the people of this nation to reject the mentality of the Tory lynch mob and re-elect our exceptional First Minister.” https://www.snp.org/why-i-put-my-trust-in-nicola-sturgeon/",5465,1675,732,"https://www.facebook.com/77249349077/posts/10159346567059078"
"Scottish National Party (SNP)","theSNP","2021-03-21 12:33:00 CET","🛑 Under the SNP, no one in Scotland has to pay the Tory Bedroom Tax. 🏡 We’re protecting 70,000 households, 80% of which have a disabled family member, from the callous charge the Tories tried to impose on Scotland. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Let's keep #DeliveringForScotland: http://snp.org/record:=:https://www.snp.org/record/",2070,1120,687,"https://www.facebook.com/77249349077/posts/10159342240059078"
"Scottish National Party (SNP)","theSNP","2021-03-20 15:03:01 CET","🚞 We’re bringing ScotRail services into public hands, securing a stable future for our railways. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 At the end of the current franchise in 2022, control of Scotland’s railways will be in the public sector- an approach which will best serve the interests of Scotland.",1474,650,158,"https://www.facebook.com/77249349077/posts/10159342264019078"
"Scottish National Party (SNP)","theSNP","2021-03-20 12:33:00 CET","🎓 We've abolished tuition fees - and in the past year, a record 260,490 students enrolled at our world-class Scottish universities. 🤝 Under the SNP, we'll always keep university education free. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 This is how we're #DeliveringForScotland: http://snp.org/record:=:https://www.snp.org/record/",2596,866,1096,"https://www.facebook.com/77249349077/posts/10159342222584078"
"Scottish National Party (SNP)","theSNP","2021-03-19 20:27:39 CET","🤝 We're introducing new funding to ensure all those who need it can access vital support. 💛 GP practices in the most deprived communities will have dedicated welfare rights advisors to help people with economic and social issues.",783,619,220,"https://www.facebook.com/77249349077/posts/10159342572234078"
