"snsname","snshandle","datetime","text","likes","comments","shares","postlink"
"Scottish Conservatives","ScottishConservatives","2021-04-27 09:36:46 CEST","Sturgeon’s plans for a post-referendum border would be devastating for Scottish businesses and put hundreds of thousands of jobs at risk. Use your peach party list vote for the Scottish Conservatives to stop her reckless plan. https://www.dailymail.co.uk/news/article-9509257/Nicola-Sturgeon-admits-independent-Scotland-EU-mean-hard-border-England.html",376,304,60,"https://www.facebook.com/136308776480/posts/10157920778926481"
"Scottish Conservatives","ScottishConservatives","2021-04-26 21:44:17 CEST","Labour's own candidates admit they won't stop indyref2 👇🏻 Voting Scottish Conservatives on your peach ballot paper is the only way to stop it.",184,172,31,"https://www.facebook.com/136308776480/posts/10157919814961481"
"Scottish Conservatives","ScottishConservatives","2021-04-26 19:52:35 CEST","If it has taken the SNP so long to distribute so little of this fund, what hope can we have in them to rebuild our economy? Use your peach party list vote for the Scottish Conservatives to secure Scotland's recovery.",358,73,105,"https://www.facebook.com/136308776480/posts/10157919608406481"
"Scottish Conservatives","ScottishConservatives","2021-04-26 17:23:03 CEST","It’s great to see businesses across Scotland reopen today, but the success of the UK vaccine scheme and positive public health data means we can safely ease restrictions faster. #PeachVoteTory to end the SNP's anti-business approach and secure Scotland's recovery.",292,71,20,"https://www.facebook.com/136308776480/posts/10157919322536481"
"Scottish Conservatives","ScottishConservatives","2021-04-26 14:48:52 CEST","We have 10 days to stop an SNP majority and their reckless plans for another referendum. We stopped them in 2016 and with your peach party list vote, the Scottish Conservatives can stop them again. #PeachVoteTory",451,91,34,"https://www.facebook.com/136308776480/posts/10157919097596481"
"Scottish Conservatives","ScottishConservatives","2021-04-26 12:38:25 CEST","Fantastic weekend on the campaign trail 👇 Use your peach party list vote for the Scottish Conservatives and together we can stop an SNP majority, stop indyref2 and get the focus 100% on rebuilding Scotland. #PeachVoteTory",987,68,29,"https://www.facebook.com/136308776480/posts/10157918958246481"
"Scottish Conservatives","ScottishConservatives","2021-04-26 10:54:38 CEST","A hard border would be a hammer-blow for Scottish businesses and put hundreds of thousands of jobs at risk. There’s one clear way to avoid a border at Berwick – vote Scottish Conservatives on the peach ballot to stop the SNP’s push for a reckless referendum in its tracks.",501,663,194,"https://www.facebook.com/136308776480/posts/10157918836366481"
"Scottish Conservatives","ScottishConservatives","2021-04-26 09:11:47 CEST","If every pro-UK voter uses their peach party list vote for the Scottish Conservatives, we can deny the SNP a majority and stop their reckless plans for indyref2, just like we did in 2016.",598,70,48,"https://www.facebook.com/136308776480/posts/10157918716011481"
"Scottish Conservatives","ScottishConservatives","2021-04-25 19:43:27 CEST","Just how many Labour candidates back another referendum? Sky revealed several who are keen on indyref2 this morning 👇",74,62,19,"https://www.facebook.com/136308776480/posts/10157917302576481"
"Scottish Conservatives","ScottishConservatives","2021-04-25 17:07:30 CEST","Only the Scottish Conservatives opposed plans to give some of the worst criminals the right to vote from jail in May's election 👇",227,50,42,"https://www.facebook.com/136308776480/posts/10157916972141481"
"Scottish Conservatives","ScottishConservatives","2021-04-25 14:22:44 CEST","To stop the SNP from winning a majority, the pro-UK vote must stick together. Use your peach party list vote for the Scottish Conservatives and we'll stop an SNP majority and halt their push for indyref2 in its tracks once more.",402,42,25,"https://www.facebook.com/136308776480/posts/10157916663866481"
"Scottish Conservatives","ScottishConservatives","2021-04-25 12:19:03 CEST","You can't trust Labour to stand up to the SNP. Several of their candidates are pro-referendum 👇",201,304,55,"https://www.facebook.com/136308776480/posts/10157916534791481"
"Scottish Conservatives","ScottishConservatives","2021-04-25 10:44:08 CEST","Nicola Sturgeon wants to hold indyref2 while we are still recovering from this pandemic. But If pro-UK voters come together and give their peach party list votes to the Scottish Conservatives, we can stop them, just like in 2016.",263,85,27,"https://www.facebook.com/136308776480/posts/10157916438241481"
"Scottish Conservatives","ScottishConservatives","2021-04-24 20:52:43 CEST","The SNP plan to hit shops and pubs with a £15,000 tax bombshell in just 12 months. This cliff-edge tax hike, and their plans for another reckless referendum, would be devastating for our economy. Use your peach party list vote to stop them and secure our economic recovery.",541,201,56,"https://www.facebook.com/136308776480/posts/10157915303456481"
"Scottish Conservatives","ScottishConservatives","2021-04-24 17:46:55 CEST","The SNP claimed the Scottish Growth Scheme would be a £500 mill­ion ‘vote of confidence’ in the Scottish economy but it has completely failed to deliver. For the SNP, business will always be an afterthought.",264,104,54,"https://www.facebook.com/136308776480/posts/10157914969501481"
"Scottish Conservatives","ScottishConservatives","2021-04-24 13:54:01 CEST","Great few days on the campaign trail spreading the Scottish Conservative message ☀️ Use your peach party list vote for the Scottish Conservatives and let's stop an SNP majority, stop indyref2, and get the focus 100% on Scotland's recovery.",1699,147,90,"https://www.facebook.com/136308776480/posts/10157914567096481"
"Scottish Conservatives","ScottishConservatives","2021-04-24 12:27:44 CEST","The power is in the hands of pro-UK voters to stop an SNP majority and stop their plan for indyref2. Use your party list vote, on the peach ballot, for the Scottish Conservatives and we can halt them in their tracks. It worked in 2016 - it can work again in 2021.",404,95,21,"https://www.facebook.com/136308776480/posts/10157914439951481"
"Scottish Conservatives","ScottishConservatives","2021-04-24 10:35:46 CEST","The SNP have wasted £4.5 billion of your money over their 14 years failing Scotland. If they get a majority at this election, it will be the same story for the next 5 years. Use your peach party list vote for the Scottish Conservatives and together let's stop them.",675,329,179,"https://www.facebook.com/136308776480/posts/10157914229441481"
"Scottish Conservatives","ScottishConservatives","2021-04-23 20:30:07 CEST","The latest confirmation that the SNP will put independence before Scotland's recovery 👇 If pro-UK voters come together and give their peach party list votes to the Scottish Conservatives, we can stop an SNP majority and stop their reckless plans, just like we did in 2016.",203,218,54,"https://www.facebook.com/136308776480/posts/10157912899391481"
"Scottish Conservatives","ScottishConservatives","2021-04-23 19:05:03 CEST","The ferries fiasco has already wasted about £100 million of your money. That could double - maybe even triple - before they actually finish a ferry that floats.",386,156,152,"https://www.facebook.com/136308776480/posts/10157912744561481"
"Scottish Conservatives","ScottishConservatives","2021-04-23 17:40:02 CEST","We’ve got just two weeks left to prevent the SNP winning a majority and holding another referendum. So, no matter who you usually vote for please put the future of our country first and lend the Scottish Conservatives your party list vote.",964,142,90,"https://www.facebook.com/136308776480/posts/10157912566731481"
"Scottish Conservatives","ScottishConservatives","2021-04-23 16:42:16 CEST","This half-witted nonsense would be laughable if it wasn’t so irresponsible. A hard border would risk the hundreds of thousands of Scottish jobs that rely on the UK market 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧",193,484,187,"https://www.facebook.com/136308776480/posts/10157912439231481"
"Scottish Conservatives","ScottishConservatives","2021-04-23 13:35:54 CEST","£147 million on delays to the Sick Kids, £99 million on botched ferry-building, £47 million on a bad deal at BiFab, £24 million on the Rangers scandal - the list goes on. Over the last 14 years, the SNP have wasted £4.5 billion of YOUR money on scandal after scandal.",1209,505,289,"https://www.facebook.com/136308776480/posts/10157912134291481"
"Scottish Conservatives","ScottishConservatives","2021-04-23 11:39:37 CEST","Don't split the pro-UK vote. If unionists stick together and use their peach party list ballots for the Scottish Conservatives, all the evidence shows an SNP majority can be stopped. Let's unite to stop them.",412,68,26,"https://www.facebook.com/136308776480/posts/10157912019161481"
"Scottish Conservatives","ScottishConservatives","2021-04-23 09:46:24 CEST","📣 Ruth Davidson: ""This election is balanced on a knife-edge. If just a few more voters, keen to keep the country together, lend their peach party list votes to the Scottish Conservatives, it will tip the balance against the SNP and the nationalists.""",1691,315,187,"https://www.facebook.com/136308776480/posts/10157911881111481"
"Scottish Conservatives","ScottishConservatives","2021-04-22 21:37:10 CEST","Sturgeon clearly had her ""eye off the ball"" on climate change too 👇 We can't afford to waste another five years with a Parliament consumed by the SNP’s separation obsession. Peach party list vote for the Scottish Conservatives to stop them.",339,99,30,"https://www.facebook.com/136308776480/posts/10157910774336481"
"Scottish Conservatives","ScottishConservatives","2021-04-22 19:37:57 CEST","In this election, it's more important than ever that the pro-UK vote sticks together. If it splits, the SNP will win a majority. But if pro-UK voters come together and use their peach ballots for the Scottish Conservatives, we can stop the SNP again, just like in 2016.",461,38,43,"https://www.facebook.com/136308776480/posts/10157910553286481"
